Copies,Date,Decision?,Draft length,DraftType,Last Pick,Lineup,Name,Overall,Pick,Player,Position,Scoring,Teams,league_id
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 484 - Basic (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,48553
1.0,2021-04-30,Yes,3.0,SAME,3.12,"QB: 1-2, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ",Authentic Dynasty League,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 1.5",12.0,35304
1.0,2021-05-03,Yes,6.0,SAME,6.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Best Ball Dynasty 096 - Basic (SF/TE),1,1.01,"Pitts, Kyle",TE,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,27194
1.0,2021-05-14,Yes,4.0,SAME,4.12,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ",Frozen Tundra Dynasty League III,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,72645
1.0,2021-04-19,Yes,5.0,SAME,5.12,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, DT+DE: 1-2, LB: 2-3, CB: 1-2, S: 1-2, ",Die Hard League,1,1.01,"Pitts, Kyle",TE,"QB_pTD: 4.0, RB_PPR: 0.75, WR_PPR: 1.0, TE_PPR: 1.25",12.0,61593
1.0,2021-04-28,Yes,3.0,SAME,3.12,"QB: 1, RB: 2, WR: 3, TE: 1, PK: 1, Def: 1, ",Darwinian Dynasty League,1,1.01,"Pitts, Kyle",TE,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,48246
1.0,2021-05-03,Yes,6.0,SAME,6.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Best Ball Dynasty 055 - Basic (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,27298
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 434 - Basic (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,32695
1.0,2021-03-01,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ",DLF Dynasty ROOKIE Mock March #8,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,61965
1.0,2021-05-03,Yes,6.0,SAME,6.12,"QB: 1, RB: 1-2, WR: 3-4, TE: 1-2, PK: 1, DT+DE: 2, LB: 2, CB+S: 2, ",Throwback IDP Dynasty 02,1,1.01,"Harris, Najee",RB,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,48378
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, Def: 1, ",SHOWTIME DYNASTY LEAGUE,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,49719
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 453 - Basic (SF/TE),1,1.01,"Pitts, Kyle",TE,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,23624
1.0,2021-05-01,Yes,3.0,SAME,3.12,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-2, ",The Super League,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,25419
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ",Throwback Bronze Dynasty 097,1,1.01,"Harris, Najee",RB,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,15889
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, ",SafeLeagues Empire 020 - Dual Threat (SF),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,61910
1.0,2021-05-01,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 1-5, WR: 1-5, TE: 1-5, ",Big Baller League,1,1.01,"Pitts, Kyle",TE,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,50433
1.0,2021-02-10,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ",DLF Dynasty ROOKIE Mock February #6,1,1.01,"Etienne, Travis",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,15441
1.0,2021-05-03,Yes,6.0,SAME,6.12,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ",Throwback Silver Devy Dynasty 21,1,1.01,"Williams, Javonte",RB,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,46947
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 066 - Shift (SF),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,63750
1.0,2021-05-14,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-5, WR: 1-5, TE: 1-5, ",HyperActive Dynasty League M $100,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,20223
1.0,2021-03-31,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ",DLF Dynasty SUPERFLEX ROOKIE Mock April #7,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,62404
1.0,2021-05-15,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-3, Def: 1, ",Let's Get It Dynasty League,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,36799
1.0,2021-04-14,Yes,5.0,SAME,5.1,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ",The League 2021,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,45681
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ",Throwback Gold Dynasty 01,1,1.01,"Harris, Najee",RB,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,43008
1.0,2021-05-10,Yes,4.0,SDRAFT,4.12,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-4, ",DLFS 2.0,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,21182
1.0,2021-05-03,Yes,6.0,SAME,6.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Best Ball Dynasty 047 - Deluxe (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,30839
1.0,2021-03-01,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ",DLF Dynasty SUPERFLEX ROOKIE Mock March #1,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,55621
1.0,2021-05-03,Yes,6.0,SAME,6.12,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, ",SafeLeagues Napoleon 20 - Mike,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,68180
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 177 - Basic (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,46797
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 245 - Basic (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,56732
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 464 - Deluxe (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,62406
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 018 - Spike (SF),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,39951
1.0,2021-05-14,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, ",Four Verticals Dynasty,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,18870
1.0,2021-05-10,Yes,4.0,SAME,4.12,"QB: 1, RB: 2-5, WR: 2-5, TE: 1-4, ",H-Town Dynasty,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,30263
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 411 - Deluxe (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,70392
1.0,2021-03-01,Yes,4.0,SAME,4.12,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ",DLF Dynasty SUPERFLEX ROOKIE Mock March #4,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,57932
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 421 - Basic (SF),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,26737
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ",DLF Dynasty Champion Series 014 - North,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,25059
1.0,2021-05-03,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",SafeLeagues Dynasty 206 - Deluxe (SF/TE),1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,56626
1.0,2021-05-16,Yes,4.0,SAME,4.1,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, Def: 1, ",Ultimate Dynasty League,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",10.0,51489
1.0,2021-05-15,Yes,3.0,SAME,3.12,"QB: 0-1, RB: 0-4, WR: 0-6, TE: 0-3, PK: 0-1, Def: 0-1, ",Topibaaz Dynasty League,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",12.0,65351
1.0,2021-05-25,Yes,5.0,SAME,5.12,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 1-4, ",Berkshire Fantasy Football Dynasty League,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,13878
1.0,2021-05-25,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, ",Greatest Show on Paper,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,18690
1.0,2021-05-25,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ",Doppelganger Devy,1,1.01,"Lance, Trey",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,21405
1.0,2021-05-24,Yes,5.0,SAME,5.12,"QB: 1, RB: 2-5, WR: 2-5, TE: 1-4, PK: 1, Def: 1, ",Dynasty U,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,59119
2.0,2021-05-24,Yes,4.0,SFIRSTRANDOM,4.24,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 2-4, Def: 1-2, ",NFL Legends 2.0,1,1.01,"Pitts, Kyle",TE,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.25, TE_PPR: 1.75",24.0,50297
1.0,2021-05-24,Yes,4.0,SAME,4.16,"QB: 0-1, RB: 0-3, WR: 0-3, TE: 0-4, FB: 0-3, PK: 0-1, PN: 0-1, DT+DE: 0-4, LB: 0-4, CB+S: 0-4, ",TDL TDL TDL,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 3.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",16.0,18236
1.0,2021-05-24,Yes,5.0,SAME,5.12,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, DT+DE: 1, LB: 1, CB+S: 1, ",Wish We Had a Name Dynasty League,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",12.0,28722
1.0,2021-05-24,Yes,6.0,SAME,6.1,"QB: 2, RB: 2-4, WR: 2-4, TE: 2-4, PK: 1, DT+DE: 2, LB: 2, CB+S: 2, ",The Yeague,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",10.0,46025
1.0,2021-05-24,Yes,4.0,SAME,4.12,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ",Hall of Fame Dynasty,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,69669
1.0,2021-05-24,Yes,6.0,SAME,6.16,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, DE: 2-4, DT: 1-3, LB: 3-4, CB: 1-3, S: 2-4, ",SiriusXM Dynasty League,1,1.01,"Pitts, Kyle",TE,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",32.0,23998
1.0,2021-05-24,Yes,6.0,SAME,6.16,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, DE: 2-4, DT: 1-3, LB: 3-4, CB: 1-3, S: 2-4, ",SiriusXM Dynasty League,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",32.0,23998
1.0,2021-05-24,Yes,4.0,SAME,4.12,"QB: 1, RB: 2-5, WR: 3-6, TE: 1-4, ",The London Silly Nannies,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,70944
1.0,2021-05-24,Yes,4.0,SAME,4.12,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ",Big Tree Fall Hard Dynasty,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.25, WR_PPR: 1.0, TE_PPR: 1.5",12.0,31270
1.0,2021-05-24,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ",NINTENDO VS SEGA ,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,65583
1.0,2021-05-24,Yes,5.0,SAME,5.12,"QB: 1, RB: 2-5, WR: 2-5, TE: 1-4, ",Die Nasty,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,49661
1.0,2021-05-23,Yes,5.0,SAME,5.1,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ",IOWA PREMIER LEAGUE (IPL),1,1.01,"Etienne, Travis",RB,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",10.0,49422
1.0,2021-05-23,Yes,3.0,SAME,3.14,"QB: 1, RB: 1-3, WR: 2-4, TE: 1, PK: 1, Def: 1, ",Dynasty Warriors,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",14.0,43348
1.0,2021-05-23,Yes,5.0,SAME,5.1,"QB: 1, RB: 3-4, WR: 3-4, TE: 1-2, PK: 1, DE: 1, DT: 1, LB: 2, CB: 1, S: 1, ",The End Has No End,1,1.01,Rookie Pick 1,Pick,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,16180
1.0,2021-05-23,Yes,5.0,RANDOM,5.1,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 2-5, ",Garbage Time,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",10.0,60904
1.0,2021-05-23,Yes,6.0,SAME,6.12,"QB: 1, RB: 1-5, WR: 2-5, TE: 1-5, DE: 1-2, DT: 1-2, LB: 3, CB: 1-2, S: 1-2, ",Zealots Field Best Ball 02,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.0",12.0,64265
1.0,2021-05-23,Yes,5.0,SAME,5.1,"QB: 1-2, RB: 2-7, WR: 3-8, TE: 1-6, PK: 1, ",Dynasty of Thrones ‘21,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",10.0,71076
1.0,2021-05-22,Yes,5.0,SAME,5.12,"QB: 1, RB: 2-3, WR: 2-4, TE: 1-3, ",Schaefer Beer Presents: The League of Extraordinary Assholes,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,47037
1.0,2021-05-22,Yes,3.0,SFIRSTRANDOM,3.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",Apex Amateur Dynamic Superflex Dynasty 279,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,67453
1.0,2021-05-22,Yes,4.0,SAME,4.12,"QB: 1, RB: 2-5, WR: 3-6, TE: 1-4, ",Low Expectations ,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,63344
1.0,2021-05-22,Yes,5.0,SAME,5.12,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, PK: 0-1, DT+DE: 3-4, LB: 3-4, CB+S: 3-4, ",Cedar Rapids Titans,1,1.01,"Harris, Najee",RB,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,12273
1.0,2021-05-22,Yes,3.0,SAME,3.12,"QB: 1, RB: 1-2, WR: 1-3, TE: 1-2, PK: 1, Def: 1, ",Contract Dynasty League,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",12.0,30929
1.0,2021-05-22,Yes,4.0,SAME,4.12,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, DT+DE: 1-2, LB: 1-2, CB+S: 1-2, ",Palace City Pigskin Dynasty League,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,56219
1.0,2021-05-22,Yes,3.0,SAME,3.12,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, ",The League 8,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,64203
1.0,2021-05-21,Yes,5.0,SAME,5.12,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ",Coast to Coast Dynasty,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,49313
1.0,2021-05-21,Yes,6.0,SAME,6.12,"QB: 1, RB: 2-3, WR: 2-4, TE: 1-2, ",Empire League of Dreams,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 5.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,61894
1.0,2021-05-21,Yes,4.0,SAME,4.14,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 2-4, Def: 1-2, ",Celebrity Crushes,1,1.01,"Pitts, Kyle",TE,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.25, TE_PPR: 1.75",14.0,51531
1.0,2021-05-21,Yes,5.0,SAME,5.12,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ",The Dirty Dozen SuperFlex Dynasty,1,1.01,"Williams, Javonte",RB,"QB_pTD: 4.0, RB_PPR: 1.5, WR_PPR: 1.0, TE_PPR: 1.5",12.0,56254
1.0,2021-05-21,Yes,6.0,SAME,6.12,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ",Tough Guys Dynasty League,1,1.01,"Wilson, Zach",QB,"QB_pTD: 4.0, RB_PPR: 5.75, WR_PPR: 10.0, TE_PPR: 10.5",12.0,55388
1.0,2021-05-21,Yes,5.0,SAME,5.12,"QB: 1, RB: 1-3, WR: 1-4, TE: 1-3, PK: 1, Def: 1, ",Intensity 15 Dynasty Fantasy Football League 15,1,1.01,"Harris, Najee",RB,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,38371
1.0,2021-05-21,Yes,4.0,SAME,4.1,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 1-4, PK: 1, LB: 2-3, CB+S: 2-3, ",585 Dynasty,1,1.01,"Lance, Trey",QB,"QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",10.0,50530
1.0,2021-05-21,Yes,5.0,SAME,5.1,"QB: 2, RB: 2-6, WR: 3-7, TE: 1-5, ",Fantasy Knuckleheads,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,31070
1.0,2021-05-21,Yes,6.0,SAME,6.16,"QB: 1, RB: 1-3, WR: 2-4, TE: 1-3, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ",The Legacy,1,1.01,"Pitts, Kyle",TE,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",32.0,26926
1.0,2021-05-21,Yes,6.0,SAME,6.16,"QB: 1, RB: 1-3, WR: 2-4, TE: 1-3, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ",The Legacy,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",32.0,26926
1.0,2021-05-20,Yes,3.0,SAME,3.14,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, Def: 1, ",DyNasty Fantasy Football League,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",14.0,66734
1.0,2021-05-20,Yes,5.0,SAME,5.12,"QB: 1, RB: 1-3, WR: 2-4, TE: 1-3, PK: 1, Def: 1, ",Disney Trashtalker's Dynasty,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,29220
1.0,2021-05-19,Yes,5.0,SAME,5.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","If Not Victory, Revenge",1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,45530
1.0,2021-05-19,Yes,5.0,SAME,5.14,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ",Double Dare Dynasty,1,1.01,Rookie Pick 1,Pick,"QB_pTD: 5.0, RB_PPR: 0.75, WR_PPR: 1.0, TE_PPR: 2.0",14.0,53520
1.0,2021-05-19,Yes,5.0,SAME,5.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-3, ",BOP Dynasty,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,50680
1.0,2021-05-18,Yes,4.0,SAME,4.12,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",Dozen Broskies Dynasty League,1,1.01,Rookie Pick 1,Pick,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,51401
1.0,2021-05-18,Yes,3.0,SAME,3.12,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-2, ",Four Inches and a Cloud of Dust,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,44238
