Copies,Date,Decision?,Draft length,DraftType,Last Pick,Lineup,Name,Overall,Pick,Player,Position,Scoring,Teams,league_id
1.0,2021-05-07,No,,SAME,,"QB: 1, RB: 2-5, WR: 2-5, TE: 1-4, DT+DE: 2-4, LB: 2-4, CB+S: 2-4, ",FFC Canada,1,1.01,"Pitts, Kyle",TE,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,20435
1.0,2021-05-07,No,,SAME,,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ",Fantasy Armageddon,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",10.0,53418
1.0,2021-05-07,No,,SAME,,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, DT+DE: 1-3, LB: 1-3, CB+S: 1-3, ",Best Dynasty League,1,1.01,"Etienne, Travis",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,42075
1.0,2021-05-07,No,,SAME,,"QB: 1-2, RB: 3-4, WR: 4-5, TE: 2-3, DT+DE: 2, LB: 2, CB+S: 2, ",Pat Tillman Dynasty League,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,62206
1.0,2021-05-07,No,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, DT+DE: 1, LB: 1, ",Dynasty for Dumbies,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,32733
1.0,2021-05-07,No,,SAME,,"QB: 1-2, RB: 2-4, WR: 2-5, TE: 1-2, PK: 1, DT+DE: 3-5, LB: 4-6, CB: 2-3, S: 3-6, ",MVP Dynasty ,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,36134
1.0,2021-05-07,No,,SAME,,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, PK: 1, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ",The Extreme Empire League,1,1.01,"Pitts, Kyle",TE,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,39187
1.0,2021-05-07,No,,SAME,,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, DT+DE: 3, LB: 3, CB+S: 3, ",Zealots Field Classic 16,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",12.0,24205
1.0,2021-05-07,No,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, DT+DE: 2, LB: 2, CB+S: 1, ",North American IDP League,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,28967
1.0,2021-05-07,No,,SAME,,"QB: 1-2, RB: 2-3, WR: 3-4, TE: 1-2, DT+DE: 2-4, LB: 2-4, CB+S: 2-4, ",The Most Interesting Men In The World,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,32125
1.0,2021-05-07,No,,SAME,,"QB: 2, RB: 2-4, WR: 2-4, TE: 2-4, DE: 2-4, DT: 2-4, LB: 2-4, CB+S: 2-4, ",The Dark Side Dynasty League,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,42336
1.0,2021-05-07,No,,SAME,,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, PK: 1, DE: 2-4, DT: 1-3, LB: 3-5, CB: 2-4, S: 2-4, ",FANTASY FREAKS DYNASTY: 33 1/3 The Final Insult,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",16.0,45889
1.0,2021-05-07,No,,SAME,,"QB: 1-2, RB: 2-4, WR: 2-5, TE: 1-3, DT+DE: 2-4, LB: 2-4, CB+S: 2-4, ",The Empire of Ice and Fire,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 5.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",12.0,33614
1.0,2021-05-07,No,,SAME,,"QB: 1, RB+WR+TE: 5, PK: 1, DT+DE: 2, LB: 2, CB+S: 2, ",Fatboy Keeper League,1,1.01,"Fields, Justin",QB,"QB_pTD: 0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,47529
1.0,2021-05-07,No,,SAME,,"QB: 1, RB: 1-6, WR: 1-6, TE: 0-5, DE: 2-4, DT: 1-3, LB: 2-4, CB: 2-4, S: 1-3, ",DLF IDP Dynasty League,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,33158
1.0,2021-05-07,No,,SAME,,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, DE: 2-4, DT: 1-3, LB: 3-5, CB: 2-4, S: 2-4, ",NFFL 2 National,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",16.0,61553
1.0,2021-05-07,No,,SAME,,"QB: 1, RB: 1-3, WR: 2-4, TE: 1-2, PK: 1, DT+DE: 2-3, LB: 3-4, CB+S: 2-3, ",1st and Goal Dynasty League,1,1.01,"Pitts, Kyle",TE,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,18721
1.0,2021-05-07,No,6.0,SAME,6.12,"QB: 1, RB: 2-3, WR: 2-4, TE: 1-2, PK: 1, DT+DE: 2-4, LB: 2-3, CB+S: 2-4, ",Franchise QB Dynasty League,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,14152
1.0,2021-05-07,No,8.0,SAME,8.1,"QB: 2, RB: 2, WR: 4, TE: 2, DT+DE: 3, LB: 3, CB+S: 3, ",The Evolution Dynasty League ,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 0, RB_PPR: 4.0, WR_PPR: 4.0, TE_PPR: 4.0",10.0,61521
1.0,2021-05-07,No,6.0,SAME,6.12,"QB: 1, RB: 1-5, WR: 2-5, TE: 1-5, DT+DE: 3, LB: 3, CB+S: 3, ",Zealots Field PPR 13,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.0",12.0,39408
1.0,2021-05-07,No,4.0,SAME,4.12,"QB: 1, RB+WR+TE: 5, PK: 1, DT+DE: 1-4, LB: 1-4, CB+S: 1-4, ",League of Champions,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,21377
1.0,2021-05-07,No,7.0,SAME,7.14,"QB: 1, RB: 1-2, WR: 2-4, TE: 1-2, PK: 1, DE: 2, DT: 1-2, LB: 3-4, CB: 2, S: 2, ",Xtreme Dynasty League Football,1,1.01,"Harris, Najee",RB,"QB_pTD: 0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",14.0,29413
1.0,2021-05-06,No,,SAME,,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, PK: 1, DT+DE: 3-4, LB: 3-4, CB+S: 4, ",Let's Geaux!,1,1.01,"Harris, Najee",RB,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",10.0,27540
1.0,2021-05-06,No,,SAME,,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-4, DE: 2, DT: 2, LB: 3, CB: 2, S: 2, ",Animal Kingdom,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 5.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,42333
1.0,2021-05-06,No,,SAME,,"QB: 1, RB: 1-3, WR: 2-4, TE: 1-2, PK: 1, DT+DE: 2-3, LB: 3, CB+S: 2-3, ",Region Warriors DL,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",16.0,55329
1.0,2021-05-06,No,,SAME,,"QB: 1-2, RB: 1-4, WR: 1-4, TE: 1-4, PK: 1, DT+DE: 1-4, LB: 1-4, CB+S: 1-4, ",The Phoenix Fantasy Football League,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 10.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 1.0",12.0,47661
1.0,2021-05-06,No,,SAME,,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, DT+DE: 2-3, LB: 3-4, CB+S: 2-3, ",National Fantasy Football League,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,50435
1.0,2021-05-06,No,,SAME,,"QB: 1, RB: 2, WR: 2-3, TE: 1-2, DE: 2, DT: 1-2, LB: 2-4, CB: 2-3, S: 2-3, ",EFS9 Resurrection ,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 3.0, WR_PPR: 3.0, TE_PPR: 4.0",16.0,23469
1.0,2021-05-06,No,5.0,SAME,5.12,"QB: 1-2, RB: 2-3, WR: 3-5, TE: 1-2, PK: 1, DT+DE: 2, LB: 3, CB+S: 3, ",Gridiron Elite Dynasty League,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,10599
1.0,2021-05-06,No,7.0,SAME,7.14,"QB: 1, RB: 2-5, WR: 3-6, TE: 1-4, PK: 1, PN: 1, DE: 1-3, DT: 1-3, LB: 3-4, CB: 1-3, S: 1-3, ",The Jungle,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 1.5, WR_PPR: 1.0, TE_PPR: 2.0",14.0,17701
1.0,2021-05-06,No,8.0,SAME,8.12,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, PK: 1, DT+DE: 2-3, LB: 3, CB+S: 2-3, ",Another F'n League,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,42916
1.0,2021-05-05,No,,SAME,,"QB: 1, RB: 1-3, WR: 2-4, TE: 1-3, PK: 1, DE: 1-3, DT: 1-3, LB: 2-4, CB: 2-4, S: 2-4, ",Brooklyn FFL,1,1.01,"Harris, Najee",RB,"QB_pTD: 0, RB_PPR: 5.0, WR_PPR: 5.0, TE_PPR: 5.0",12.0,71317
1.0,2021-05-05,No,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ",For the Love of Football ,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",10.0,62301
1.0,2021-05-05,No,,SAME,,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 2-5, DE: 2-3, DT: 1-2, LB: 3-4, CB: 2-3, S: 2-3, ",Double Dip,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,36705
1.0,2021-05-05,No,,SAME,,"QB: 1, RB: 1-5, WR: 2-5, TE: 1-5, DT+DE: 3, LB: 3, CB+S: 3, ",Zealots Field PPR 28,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.0",12.0,38791
1.0,2021-05-05,No,,SAME,,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, PK: 1, DE: 1-3, DT: 1-3, LB: 4, CB: 1-3, S: 1-3, ",On Yo Face - Dynasty Edition,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",10.0,19190
1.0,2021-05-05,No,,SAME,,"QB: 1, RB: 2-5, WR: 3-6, TE: 1-4, DE: 2-5, DT: 2-5, LB: 4-7, CB: 3-6, S: 2-5, ",The Invitational,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 0.75, WR_PPR: 0.75, TE_PPR: 1.5",16.0,57055
1.0,2021-05-05,No,,SAME,,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, DT+DE: 3, LB: 3, CB+S: 3, ",Zealots Field Classic 05,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",12.0,39396
1.0,2021-05-05,No,,SAME,,"QB: 1, RB: 0-3, WR: 1-6, TE: 0-4, PK: 1, DE: 2, DT: 1-3, LB: 2-4, CB: 2-3, S: 2-3, ",NextGen Football League 2021,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 3.0, RB_PPR: 0.2, WR_PPR: 0.2, TE_PPR: 0.2",16.0,64911
1.0,2021-05-05,No,,SAME,,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-4, DT+DE: 3-5, LB: 3-5, CB+S: 3-5, ",Coogan Cup  Dynasty League,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,71775
1.0,2021-05-05,No,,SAME,,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 1-4, DT+DE: 2-3, LB: 3-4, CB+S: 3-4, ",The Champions League,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,48154
1.0,2021-05-05,No,,SAME,,"QB: 1, RB: 2-4, WR: 3-5, TE: 2-3, PK: 1, PN: 1, DE: 2, DT: 1-2, LB: 3-4, CB: 2, S: 2, ",General Manager League,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",16.0,39075
1.0,2021-05-05,No,,SAME,,"QB: 1-2, RB: 2-7, WR: 4-9, TE: 1-6, DE: 2-4, DT: 1-3, LB: 4-6, CB+S: 4-6, ",O.G. Superflex League,1,1.01,"Harris, Najee",RB,"QB_pTD: 5.0, RB_PPR: 0.5, WR_PPR: 1.1, TE_PPR: 1.75",14.0,14414
1.0,2021-05-05,No,,SAME,,"QB: 1-2, RB: 3-5, WR: 3-5, TE: 2-4, PK: 1, DE: 2, DT: 1, LB: 2, CB: 2, S: 2, ",SUPERFLEX 2021,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,17137
1.0,2021-05-05,No,7.0,SAME,7.12,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 1-4, DE: 1-3, DT: 1-3, LB: 3-5, CB: 0-3, S: 1-3, ",Defense Wins Championships,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",12.0,19057
1.0,2021-05-05,No,5.0,SAME,5.12,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, DT+DE: 2-4, LB: 2-4, CB+S: 2-4, ",Average Joe's Dynasty,1,1.01,"Pitts, Kyle",TE,"QB_pTD: 6.0, RB_PPR: 2.75, WR_PPR: 3.25, TE_PPR: 3.25",12.0,17313
1.0,2021-05-05,No,6.0,SAME,6.12,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, DT+DE: 3, LB: 3, CB+S: 3, ",Zealots Field Classic 19,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",12.0,40949
1.0,2021-05-05,No,6.0,SAME,6.12,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, DT+DE: 2-3, LB: 3-4, CB+S: 2-3, ",99 PROBLEMS II,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.0",12.0,72398
1.0,2021-05-04,No,,SAME,,"QB: 1, RB: 1-2, WR: 2-4, TE: 1-2, PK: 1, DE: 2, DT: 1-2, LB: 2-4, CB: 2-3, S: 2-3, ",We Pay Winners Dynasty Football League,1,1.01,"Pitts, Kyle",TE,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",16.0,10726
1.0,2021-05-04,No,,SAME,,"QB: 1-2, RB: 1-7, WR: 1-7, TE: 1-7, PK: 1, PN: 1, DE: 2-4, DT: 1-3, LB: 2-4, CB: 1-3, S: 2-4, ",14ers Dynasty League,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",14.0,46999
1.0,2021-05-04,No,,SAME,,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, PK: 1, DE: 2-3, DT: 1-2, LB: 3-4, CB: 1-3, S: 1-3, ",Fantasy Kings – League of Ordinary Gentlemen,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,66452
1.0,2021-05-04,No,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, TMPK: 1, DT+DE: 3-4, LB: 3-4, CB+S: 3-4, ",Yellow Jackets ,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,21316
1.0,2021-05-04,No,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, DT+DE: 2, LB: 2, CB+S: 2, ",Fantasy Pros,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,40141
1.0,2021-05-04,No,,SAME,,"QB: 1-2, RB: 1-6, WR: 2-7, TE: 1-6, DE: 2-4, DT: 1-3, LB: 3-5, CB+S: 2-4, ",Broadcast Television Dynasty,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 0.75, WR_PPR: 0.75, TE_PPR: 0.75",12.0,51281
1.0,2021-05-04,No,,SAME,,"QB: 1, RB: 2-4, WR: 3-6, TE: 2-3, PK: 1, PN: 1, DT+DE: 3-4, LB: 3-4, CB: 2, S: 2-3, ",Don't Mess With Texas,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 112.0, RB_PPR: 1.0, WR_PPR: 1.5, TE_PPR: 2.0",14.0,30998
1.0,2021-05-04,No,6.0,SAME,6.12,"QB: 1, RB: 1-3, WR: 2-4, TE: 1-2, PK: 1, DT+DE: 2, LB: 3, CB+S: 2, ",Josh's New League,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,48336
1.0,2021-05-04,No,4.0,SAME,4.12,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, DT+DE: 2, LB: 1, CB+S: 2, ",Ontario Football League,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 0.8, WR_PPR: 0.8, TE_PPR: 0.8",12.0,20781
1.0,2021-05-03,No,,SAME,,"QB: 1, RB: 2, WR: 3, TE: 1, PK: 1, DT+DE: 1, LB: 1, CB+S: 1, ",Joes Dynasty,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",14.0,21478
1.0,2021-05-03,No,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, DT+DE: 2, LB: 3, CB+S: 3, ",Diehards DieNasty League,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,30548
1.0,2021-05-03,No,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, DT+DE: 2-4, LB: 2-4, CB+S: 2-4, ",Downtown Dynasty,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,21424
1.0,2021-05-03,No,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, DE: 2, DT: 1, LB: 3, CB: 1, S: 2, ",Gridiron Gurus' Legends FFL,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,12057
1.0,2021-05-03,No,,SAME,,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, PK: 1, DE: 2-3, DT: 1-2, LB: 3-4, CB: 2-3, S: 2-3, ",Big Tyme Activity Champions League,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",16.0,16330
1.0,2021-05-03,No,,SAME,,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, DE: 1-3, DT: 1-2, LB: 1-3, CB: 1-3, S: 1-3, ",Arm Chair QB's 2.0 YR5 ,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.3",12.0,50867
1.0,2021-05-03,No,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, DT+DE: 1-3, LB: 1-3, CB+S: 1-3, ",Dynasty Football,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,27077
1.0,2021-05-03,No,,SAME,,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 2-5, DE: 2-4, DT: 2-4, LB: 2-4, CB: 3-5, S: 2-4, ",Draft Master Dynasty - Jim Otto Division,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,29389
1.0,2021-05-03,No,,SAME,,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, PK: 1, Def: 1, LB: 2, ",FFB THESPIANS 21,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 0.75, WR_PPR: 0.75, TE_PPR: 0.75",10.0,16375
1.0,2021-05-03,No,,SAME,,"QB: 1, RB: 1-3, WR: 2-4, TE: 1-3, PK: 1, PN: 1, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ",Twisting the Cap,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.75",12.0,37478
1.0,2021-05-03,No,,SAME,,"QB: 1, RB: 1-5, WR: 2-5, TE: 1-5, DT+DE: 3, LB: 3, CB+S: 3, ",Zealots Field PPR 25,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.0",12.0,34561
1.0,2021-05-03,No,,SAME,,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, DT+DE: 2-3, LB: 2-4, CB+S: 2-4, ",Guardians of the Gridiron,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.25, TE_PPR: 1.5",12.0,12133
1.0,2021-05-03,No,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, DT+DE: 2-3, LB: 3-4, CB+S: 3-4, ",Legends of Phenoms,1,1.01,"Pitts, Kyle",TE,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,39905
1.0,2021-05-03,No,,SAME,,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 2-4, DE: 2-3, DT: 1-2, LB: 3-4, CB: 2-3, S: 2-3, ",Death or Glory Dynasty League,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",14.0,46700
1.0,2021-05-03,No,,SAME,,"QB: 1, RB+WR+TE: 5, PK: 1, DT+DE: 2, LB: 2, CB+S: 2, ",Infinity Dynasty League ,1,1.01,"Harris, Najee",RB,"QB_pTD: 0, RB_PPR: 0.333, WR_PPR: 0.333, TE_PPR: 0.666",12.0,79852
1.0,2021-05-03,No,,SAME,,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, PK: 1, Def: 1, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ",FANTASY LEAGUE of DONS 2021,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,39716
1.0,2021-05-03,No,,SAME,,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, DT+DE: 2-3, LB: 2-3, CB: 1-2, S: 2-3, ",The Elmwood Empire,1,1.01,"Harris, Najee",RB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,54959
1.0,2021-05-03,No,,SAME,,"QB: 1-2, RB: 2-5, WR: 1-6, TE: 1-4, PK: 0-1, DE: 1-4, DT: 1-4, LB: 1-4, CB: 1-3, S: 1-4, ",World Dynasty Federation,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.25, TE_PPR: 1.5",14.0,10346
1.0,2021-05-03,No,6.0,SAME,6.14,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, PK: 1, DE: 2-4, DT: 1-3, LB: 3-4, CB: 1-3, S: 2-4, ",SiriusXM Dynasty ,1,1.01,"Chase, Ja'Marr",WR,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",14.0,30729
1.0,2021-05-03,No,5.0,SAME,5.12,"QB: 1, RB: 2-3, WR: 3-5, TE: 1-2, PK: 1, DT+DE: 2-3, LB: 3-4, CB+S: 3-4, ",BLOOD SWEAT & BEERS DYNASTY,1,1.01,"Lawrence, Trevor",QB,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,38711
1.0,2021-05-03,No,5.0,SAME,5.12,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, PK: 1, DT+DE: 2, LB: 2, CB: 1, S: 1, ",Hawk Talk,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,21745
1.0,2021-05-03,No,4.0,SAME,4.12,"QB: 1, RB: 2, WR: 2-3, TE: 1-2, PK: 1, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ",Play Action Fake,1,1.01,"Harris, Najee",RB,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,31242
